STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,LONGITUDE,LATITUDE
36,085,021300,3007,360850213003007,Block 3007,G5040,,,S,      16938,          0,+40.6300444,-074.1328674,                  -74.1328674000,                   40.6300444000
36,085,020100,1003,360850201001003,Block 1003,G5040,,,S,      13241,          0,+40.6290601,-074.1311672,                  -74.1311672000,                   40.6290601000
36,085,027900,1025,360850279001025,Block 1025,G5040,,,S,          0,       6414,+40.5627281,-074.1652114,                  -74.1652114000,                   40.5627281000
36,085,027702,2021,360850277022021,Block 2021,G5040,,,S,      18833,          0,+40.5751144,-074.1631497,                  -74.1631497000,                   40.5751144000
36,085,025100,2013,360850251002013,Block 2013,G5040,,,S,      23567,          0,+40.6189098,-074.1472423,                  -74.1472423000,                   40.6189098000
36,085,030302,2003,360850303022003,Block 2003,G5040,,,S,      27860,          0,+40.6216919,-074.1614744,                  -74.1614744000,                   40.6216919000
36,085,027301,2033,360850273012033,Block 2033,G5040,,,S,     241209,          0,+40.5992642,-074.1424121,                  -74.1424121000,                   40.5992642000
36,085,025100,3011,360850251003011,Block 3011,G5040,,,S,      18885,          0,+40.6114951,-074.1500294,                  -74.1500294000,                   40.6114951000
36,085,018901,2034,360850189012034,Block 2034,G5040,,,S,       1732,          0,+40.6095237,-074.1490780,                  -74.1490780000,                   40.6095237000
36,085,024700,1004,360850247001004,Block 1004,G5040,,,S,      27443,          0,+40.6298629,-074.1464875,                  -74.1464875000,                   40.6298629000
36,085,023100,1011,360850231001011,Block 1011,G5040,,,S,       9558,          0,+40.6291530,-074.1572665,                  -74.1572665000,                   40.6291530000
36,085,030301,2005,360850303012005,Block 2005,G5040,,,S,      16888,          0,+40.6161025,-074.1528600,                  -74.1528600000,                   40.6161025000
36,085,030302,2006,360850303022006,Block 2006,G5040,,,S,       8690,          0,+40.6220180,-074.1671808,                  -74.1671808000,                   40.6220180000
36,085,030302,2004,360850303022004,Block 2004,G5040,,,S,      19646,          0,+40.6220023,-074.1652220,                  -74.1652220000,                   40.6220023000
36,085,030301,2012,360850303012012,Block 2012,G5040,,,S,       7668,          0,+40.6196962,-074.1528948,                  -74.1528948000,                   40.6196962000
36,085,020100,2002,360850201002002,Block 2002,G5040,,,S,      23576,          0,+40.6217134,-074.1328050,                  -74.1328050000,                   40.6217134000
36,085,020100,2003,360850201002003,Block 2003,G5040,,,S,       3560,          0,+40.6206798,-074.1320284,                  -74.1320284000,                   40.6206798000
36,085,020100,2007,360850201002007,Block 2007,G5040,,,S,      10940,          0,+40.6194868,-074.1327795,                  -74.1327795000,                   40.6194868000
36,085,018901,2032,360850189012032,Block 2032,G5040,,,S,       6451,          0,+40.6111951,-074.1435462,                  -74.1435462000,                   40.6111951000
36,085,018901,2037,360850189012037,Block 2037,G5040,,,S,      15327,          0,+40.6089716,-074.1405264,                  -74.1405264000,                   40.6089716000
36,085,018901,2027,360850189012027,Block 2027,G5040,,,S,      15427,          0,+40.6089213,-074.1414792,                  -74.1414792000,                   40.6089213000
36,085,018901,1029,360850189011029,Block 1029,G5040,,,S,      14987,          0,+40.6091199,-074.1377181,                  -74.1377181000,                   40.6091199000
36,085,018901,1020,360850189011020,Block 1020,G5040,,,S,      19102,          0,+40.6112265,-074.1346495,                  -74.1346495000,                   40.6112265000
36,085,031901,2007,360850319012007,Block 2007,G5040,,,S,      85989,          0,+40.6279485,-074.1631703,                  -74.1631703000,                   40.6279485000
36,085,031901,1003,360850319011003,Block 1003,G5040,,,S,       2361,          0,+40.6330894,-074.1613131,                  -74.1613131000,                   40.6330894000
36,085,025100,2021,360850251002021,Block 2021,G5040,,,S,      20515,          0,+40.6175964,-074.1459260,                  -74.1459260000,                   40.6175964000
36,085,029102,1012,360850291021012,Block 1012,G5040,,,S,          0,      36396,+40.6306318,-074.1922840,                  -74.1922840000,                   40.6306318000
36,085,022800,1010,360850228001010,Block 1010,G5040,,,S,      89023,          0,+40.5813745,-074.1919945,                  -74.1919945000,                   40.5813745000
36,085,029102,2014,360850291022014,Block 2014,G5040,,,S,      19048,          0,+40.5886171,-074.1933021,                  -74.1933021000,                   40.5886171000
36,085,022800,1032,360850228001032,Block 1032,G5040,,,S,          0,       2270,+40.5899855,-074.1674501,                  -74.1674501000,                   40.5899855000
36,085,021300,5008,360850213005008,Block 5008,G5040,,,S,       6201,          0,+40.6321142,-074.1451835,                  -74.1451835000,                   40.6321142000
36,085,021300,5007,360850213005007,Block 5007,G5040,,,S,      21848,          0,+40.6313644,-074.1446584,                  -74.1446584000,                   40.6313644000
36,085,020700,1024,360850207001024,Block 1024,G5040,,,S,       5454,          0,+40.6385646,-074.1349248,                  -74.1349248000,                   40.6385646000
36,085,030301,1003,360850303011003,Block 1003,G5040,,,S,      20397,          0,+40.6209751,-074.1636577,                  -74.1636577000,                   40.6209751000
36,085,030301,1001,360850303011001,Block 1001,G5040,,,S,      19139,          0,+40.6200580,-074.1580412,                  -74.1580412000,                   40.6200580000
36,085,029103,2005,360850291032005,Block 2005,G5040,,,S,      55900,          0,+40.6035498,-074.1711361,                  -74.1711361000,                   40.6035498000
36,085,027302,1011,360850273021011,Block 1011,G5040,,,S,      15091,          0,+40.5990107,-074.1389276,                  -74.1389276000,                   40.5990107000
36,085,027302,1007,360850273021007,Block 1007,G5040,,,S,      16369,          0,+40.5999468,-074.1372989,                  -74.1372989000,                   40.5999468000
36,085,027301,2008,360850273012008,Block 2008,G5040,,,S,      20611,          0,+40.5917918,-074.1496383,                  -74.1496383000,                   40.5917918000
36,085,027706,1000,360850277061000,Block 1000,G5040,,,S,      29661,          0,+40.5946263,-074.1602047,                  -74.1602047000,                   40.5946263000
36,085,027705,1001,360850277051001,Block 1001,G5040,,,S,      44598,          0,+40.5906445,-074.1563210,                  -74.1563210000,                   40.5906445000
36,085,027702,2005,360850277022005,Block 2005,G5040,,,S,       4277,          0,+40.5853386,-074.1617620,                  -74.1617620000,                   40.5853386000
36,085,027705,2003,360850277052003,Block 2003,G5040,,,S,      24972,          0,+40.5875751,-074.1569984,                  -74.1569984000,                   40.5875751000
36,085,027705,1007,360850277051007,Block 1007,G5040,,,S,      12645,          0,+40.5878530,-074.1541265,                  -74.1541265000,                   40.5878530000
36,085,027705,3002,360850277053002,Block 3002,G5040,,,S,      19198,          0,+40.5861262,-074.1602700,                  -74.1602700000,                   40.5861262000
36,085,031902,1005,360850319021005,Block 1005,G5040,,,S,      29099,          0,+40.6383577,-074.1689211,                  -74.1689211000,                   40.6383577000
36,085,031902,1003,360850319021003,Block 1003,G5040,,,S,      10790,          0,+40.6400095,-074.1707136,                  -74.1707136000,                   40.6400095000
36,085,029102,2020,360850291022020,Block 2020,G5040,,,S,      11348,          0,+40.5888694,-074.1886999,                  -74.1886999000,                   40.5888694000
36,085,023100,1005,360850231001005,Block 1005,G5040,,,S,      49327,          0,+40.6303336,-074.1546024,                  -74.1546024000,                   40.6303336000
36,085,030302,4002,360850303024002,Block 4002,G5040,,,S,      36350,          0,+40.6249090,-074.1538192,                  -74.1538192000,                   40.6249090000
36,085,025100,1002,360850251001002,Block 1002,G5040,,,S,       9132,          0,+40.6242432,-074.1427022,                  -74.1427022000,                   40.6242432000
36,085,025100,2012,360850251002012,Block 2012,G5040,,,S,      10224,          0,+40.6177386,-074.1482729,                  -74.1482729000,                   40.6177386000
36,085,018901,2006,360850189012006,Block 2006,G5040,,,S,      24262,          0,+40.6155904,-074.1457624,                  -74.1457624000,                   40.6155904000
36,085,025100,2017,360850251002017,Block 2017,G5040,,,S,      10716,          0,+40.6184070,-074.1425830,                  -74.1425830000,                   40.6184070000
36,085,024700,2009,360850247002009,Block 2009,G5040,,,S,        678,          0,+40.6247333,-074.1413907,                  -74.1413907000,                   40.6247333000
36,085,025100,1020,360850251001020,Block 1020,G5040,,,S,       8498,          0,+40.6199531,-074.1393126,                  -74.1393126000,                   40.6199531000
36,085,025100,1027,360850251001027,Block 1027,G5040,,,S,       6425,          0,+40.6183485,-074.1406651,                  -74.1406651000,                   40.6183485000
36,085,025100,1032,360850251001032,Block 1032,G5040,,,S,       6443,          0,+40.6168424,-074.1410723,                  -74.1410723000,                   40.6168424000
36,085,025100,1033,360850251001033,Block 1033,G5040,,,S,       6321,          0,+40.6167203,-074.1401830,                  -74.1401830000,                   40.6167203000
36,085,018901,2012,360850189012012,Block 2012,G5040,,,S,      17512,          0,+40.6139613,-074.1415512,                  -74.1415512000,                   40.6139613000
36,085,018901,1008,360850189011008,Block 1008,G5040,,,S,      14276,          0,+40.6139512,-074.1390663,                  -74.1390663000,                   40.6139512000
36,085,029104,4011,360850291044011,Block 4011,G5040,,,S,       8302,          0,+40.6121465,-074.1541470,                  -74.1541470000,                   40.6121465000
36,085,029104,1010,360850291041010,Block 1010,G5040,,,S,      13223,          0,+40.6168780,-074.1673862,                  -74.1673862000,                   40.6168780000
36,085,020700,1020,360850207001020,Block 1020,G5040,,,S,       6379,          0,+40.6394169,-074.1386136,                  -74.1386136000,                   40.6394169000
36,085,025100,1024,360850251001024,Block 1024,G5040,,,S,       5027,          0,+40.6193624,-074.1416819,                  -74.1416819000,                   40.6193624000
36,085,029103,5002,360850291035002,Block 5002,G5040,,,S,      32404,          0,+40.5960907,-074.1679048,                  -74.1679048000,                   40.5960907000
36,085,030302,1007,360850303021007,Block 1007,G5040,,,S,      19051,          0,+40.6249434,-074.1642604,                  -74.1642604000,                   40.6249434000
36,085,022300,1002,360850223001002,Block 1002,G5040,,,S,       7637,          0,+40.6363267,-074.1583809,                  -74.1583809000,                   40.6363267000
36,085,024700,2011,360850247002011,Block 2011,G5040,,,S,      15562,          0,+40.6290622,-074.1379688,                  -74.1379688000,                   40.6290622000
36,085,032300,1003,360850323001003,Block 1003,G5040,,,S,     307991,          0,+40.6336708,-074.1887195,                  -74.1887195000,                   40.6336708000
36,085,018702,3001,360850187023001,Block 3001,G5040,,,S,      14327,          0,+40.6035987,-074.1249898,                  -74.1249898000,                   40.6035987000
36,085,029102,1062,360850291021062,Block 1062,G5040,,,S,     131204,          0,+40.5990949,-074.1947638,                  -74.1947638000,                   40.5990949000
36,085,029102,1066,360850291021066,Block 1066,G5040,,,S,      31683,          0,+40.5999713,-074.1905330,                  -74.1905330000,                   40.5999713000
36,085,029102,1081,360850291021081,Block 1081,G5040,,,S,      14886,          0,+40.5910997,-074.1935440,                  -74.1935440000,                   40.5910997000
36,085,029102,1090,360850291021090,Block 1090,G5040,,,S,       5900,          0,+40.5932219,-074.1922285,                  -74.1922285000,                   40.5932219000
36,085,029102,2008,360850291022008,Block 2008,G5040,,,S,      20054,          0,+40.5906291,-074.1900864,                  -74.1900864000,                   40.5906291000
36,085,018901,1012,360850189011012,Block 1012,G5040,,,S,      20819,          0,+40.6113640,-074.1374965,                  -74.1374965000,                   40.6113640000
36,085,027704,1005,360850277041005,Block 1005,G5040,,,S,      10848,          0,+40.5844635,-074.1534685,                  -74.1534685000,                   40.5844635000
36,085,027301,2015,360850273012015,Block 2015,G5040,,,S,      13654,          0,+40.5952530,-074.1557492,                  -74.1557492000,                   40.5952530000
36,085,029102,2013,360850291022013,Block 2013,G5040,,,S,      16617,          0,+40.5881893,-074.1926636,                  -74.1926636000,                   40.5881893000
36,085,019700,2009,360850197002009,Block 2009,G5040,,,S,       9684,          0,+40.6163228,-074.1349987,                  -74.1349987000,                   40.6163228000
36,085,019700,2008,360850197002008,Block 2008,G5040,,,S,       9708,          0,+40.6162083,-074.1343100,                  -74.1343100000,                   40.6162083000
36,085,018901,1021,360850189011021,Block 1021,G5040,,,S,      18993,          0,+40.6112709,-074.1337141,                  -74.1337141000,                   40.6112709000
36,085,018901,1032,360850189011032,Block 1032,G5040,,,S,       7074,          0,+40.6127628,-074.1316012,                  -74.1316012000,                   40.6127628000
36,085,018701,1008,360850187011008,Block 1008,G5040,,,S,      22639,          0,+40.6113538,-074.1317548,                  -74.1317548000,                   40.6113538000
36,085,018701,1006,360850187011006,Block 1006,G5040,,,S,      17894,          0,+40.6095129,-074.1304909,                  -74.1304909000,                   40.6095129000
36,085,019700,2013,360850197002013,Block 2013,G5040,,,S,       2434,          0,+40.6148311,-074.1321341,                  -74.1321341000,                   40.6148311000
36,085,018902,3011,360850189023011,Block 3011,G5040,,,S,      13043,          0,+40.6026726,-074.1355404,                  -74.1355404000,                   40.6026726000
36,085,027302,1005,360850273021005,Block 1005,G5040,,,S,      12057,          0,+40.5999977,-074.1349958,                  -74.1349958000,                   40.5999977000
36,085,018902,3008,360850189023008,Block 3008,G5040,,,S,      19707,          0,+40.6024490,-074.1328269,                  -74.1328269000,                   40.6024490000
36,085,018902,2009,360850189022009,Block 2009,G5040,,,S,      14589,          0,+40.6065860,-074.1384250,                  -74.1384250000,                   40.6065860000
36,085,027302,1009,360850273021009,Block 1009,G5040,,,S,      17054,          0,+40.6011497,-074.1389666,                  -74.1389666000,                   40.6011497000
36,085,029103,4004,360850291034004,Block 4004,G5040,,,S,      11600,          0,+40.5983226,-074.1664522,                  -74.1664522000,                   40.5983226000
36,085,027702,2013,360850277022013,Block 2013,G5040,,,S,      30871,          0,+40.5783285,-074.1645388,                  -74.1645388000,                   40.5783285000
36,085,027702,3010,360850277023010,Block 3010,G5040,,,S,      26595,          0,+40.5773429,-074.1622543,                  -74.1622543000,                   40.5773429000
36,085,018902,3014,360850189023014,Block 3014,G5040,,,S,       2798,          0,+40.6005135,-074.1333454,                  -74.1333454000,                   40.6005135000
36,085,027301,2025,360850273012025,Block 2025,G5040,,,S,      25700,          0,+40.6018557,-074.1454237,                  -74.1454237000,                   40.6018557000
36,085,027302,2012,360850273022012,Block 2012,G5040,,,S,       8021,          0,+40.5959029,-074.1387938,                  -74.1387938000,                   40.5959029000
36,085,022800,1006,360850228001006,Block 1006,G5040,,,S,          0,       9213,+40.5922140,-074.1734390,                  -74.1734390000,                   40.5922140000
36,085,029102,1072,360850291021072,Block 1072,G5040,,,S,       1867,          0,+40.6087764,-074.1787085,                  -74.1787085000,                   40.6087764000
36,085,018702,1014,360850187021014,Block 1014,G5040,,,S,      17709,          0,+40.6036480,-074.1278449,                  -74.1278449000,                   40.6036480000
36,085,027301,2030,360850273012030,Block 2030,G5040,,,S,       6561,          0,+40.5892654,-074.1459955,                  -74.1459955000,                   40.5892654000
36,085,022800,1033,360850228001033,Block 1033,G5040,,,S,          0,      46260,+40.5699748,-074.1722906,                  -74.1722906000,                   40.5699748000
36,085,027301,2016,360850273012016,Block 2016,G5040,,,S,      29418,          0,+40.5944574,-074.1570261,                  -74.1570261000,                   40.5944574000
36,085,027702,3004,360850277023004,Block 3004,G5040,,,S,     119913,          0,+40.5817200,-074.1602205,                  -74.1602205000,                   40.5817200000
36,085,029102,1091,360850291021091,Block 1091,G5040,,,S,      16328,          0,+40.5924086,-074.1913095,                  -74.1913095000,                   40.5924086000
36,085,029102,1092,360850291021092,Block 1092,G5040,,,S,      18989,          0,+40.5914890,-074.1920373,                  -74.1920373000,                   40.5914890000
36,085,018702,3012,360850187023012,Block 3012,G5040,,,S,      18944,          0,+40.6011380,-074.1242176,                  -74.1242176000,                   40.6011380000
36,085,027302,2015,360850273022015,Block 2015,G5040,,,S,     104927,          0,+40.5897540,-074.1430313,                  -74.1430313000,                   40.5897540000
36,085,027302,2002,360850273022002,Block 2002,G5040,,,S,      13024,          0,+40.5976724,-074.1391743,                  -74.1391743000,                   40.5976724000
36,085,027702,2011,360850277022011,Block 2011,G5040,,,S,     244633,          0,+40.5826586,-074.1652551,                  -74.1652551000,                   40.5826586000
36,085,025100,3017,360850251003017,Block 3017,G5040,,,S,      12154,          0,+40.6118347,-074.1476112,                  -74.1476112000,                   40.6118347000
36,085,018901,2015,360850189012015,Block 2015,G5040,,,S,      12789,          0,+40.6111471,-074.1454393,                  -74.1454393000,                   40.6111471000
36,085,018901,2010,360850189012010,Block 2010,G5040,,,S,      19942,          0,+40.6126601,-074.1433069,                  -74.1433069000,                   40.6126601000
36,085,018901,2021,360850189012021,Block 2021,G5040,,,S,      14381,          0,+40.6117088,-074.1420370,                  -74.1420370000,                   40.6117088000
36,085,018901,2035,360850189012035,Block 2035,G5040,,,S,      10543,          0,+40.6095947,-074.1478561,                  -74.1478561000,                   40.6095947000
36,085,018901,1010,360850189011010,Block 1010,G5040,,,S,      15814,          0,+40.6107449,-074.1396795,                  -74.1396795000,                   40.6107449000
36,085,018901,1011,360850189011011,Block 1011,G5040,,,S,      14843,          0,+40.6108170,-074.1387678,                  -74.1387678000,                   40.6108170000
36,085,018902,2010,360850189022010,Block 2010,G5040,,,S,      14546,          0,+40.6066364,-074.1374917,                  -74.1374917000,                   40.6066364000
36,085,029103,5003,360850291035003,Block 5003,G5040,,,S,      18723,          0,+40.5964918,-074.1659754,                  -74.1659754000,                   40.5964918000
36,085,027702,2015,360850277022015,Block 2015,G5040,,,S,      32235,          0,+40.5809079,-074.1687393,                  -74.1687393000,                   40.5809079000
36,085,032300,1026,360850323001026,Block 1026,G5040,,,S,       9125,          0,+40.6239153,-074.1761861,                  -74.1761861000,                   40.6239153000
36,085,022800,1009,360850228001009,Block 1009,G5040,,,S,      43265,          0,+40.5814002,-074.1910592,                  -74.1910592000,                   40.5814002000
36,085,029102,1009,360850291021009,Block 1009,G5040,,,S,      36635,          0,+40.6236383,-074.1993740,                  -74.1993740000,                   40.6236383000
36,085,029103,1004,360850291031004,Block 1004,G5040,,,S,      19761,          0,+40.6054795,-074.1777933,                  -74.1777933000,                   40.6054795000
36,085,029102,1035,360850291021035,Block 1035,G5040,,,S,      84894,          0,+40.6149354,-074.1781381,                  -74.1781381000,                   40.6149354000
36,085,020100,1002,360850201001002,Block 1002,G5040,,,S,      25777,          0,+40.6288214,-074.1327624,                  -74.1327624000,                   40.6288214000
36,085,020700,1025,360850207001025,Block 1025,G5040,,,S,      13177,          0,+40.6384699,-074.1336908,                  -74.1336908000,                   40.6384699000
36,085,027302,1000,360850273021000,Block 1000,G5040,,,S,      46559,          0,+40.6024036,-074.1381474,                  -74.1381474000,                   40.6024036000
36,085,027301,2019,360850273012019,Block 2019,G5040,,,S,      26315,          0,+40.5896300,-074.1482589,                  -74.1482589000,                   40.5896300000
36,085,027705,1010,360850277051010,Block 1010,G5040,,,S,       9828,          0,+40.5896607,-074.1523844,                  -74.1523844000,                   40.5896607000
36,085,027702,2006,360850277022006,Block 2006,G5040,,,S,       6718,          0,+40.5853041,-074.1625177,                  -74.1625177000,                   40.5853041000
36,085,027301,2017,360850273012017,Block 2017,G5040,,,S,      16792,          0,+40.5944388,-074.1559713,                  -74.1559713000,                   40.5944388000
36,085,018702,3016,360850187023016,Block 3016,G5040,,,S,      10859,          0,+40.6000002,-074.1228311,                  -74.1228311000,                   40.6000002000
36,085,027704,1008,360850277041008,Block 1008,G5040,,,S,      19814,          0,+40.5840162,-074.1563999,                  -74.1563999000,                   40.5840162000
36,085,027702,1007,360850277021007,Block 1007,G5040,,,S,       8809,          0,+40.5767507,-074.1599656,                  -74.1599656000,                   40.5767507000
36,085,027704,2005,360850277042005,Block 2005,G5040,,,S,      24057,          0,+40.5849941,-074.1490226,                  -74.1490226000,                   40.5849941000
36,085,027302,2007,360850273022007,Block 2007,G5040,,,S,      12500,          0,+40.5948266,-074.1416567,                  -74.1416567000,                   40.5948266000
36,085,027302,1008,360850273021008,Block 1008,G5040,,,S,      16390,          0,+40.6004364,-074.1389530,                  -74.1389530000,                   40.6004364000
36,085,027302,1014,360850273021014,Block 1014,G5040,,,S,      12701,          0,+40.5986128,-074.1350572,                  -74.1350572000,                   40.5986128000
36,085,025100,1023,360850251001023,Block 1023,G5040,,,S,       4365,          0,+40.6193005,-074.1411333,                  -74.1411333000,                   40.6193005000
36,085,018901,2033,360850189012033,Block 2033,G5040,,,S,       6398,          0,+40.6090490,-074.1478441,                  -74.1478441000,                   40.6090490000
36,085,027301,2003,360850273012003,Block 2003,G5040,,,S,      22889,          0,+40.6062927,-074.1600564,                  -74.1600564000,                   40.6062927000
36,085,030301,2018,360850303012018,Block 2018,G5040,,,S,       7788,          0,+40.6137395,-074.1548526,                  -74.1548526000,                   40.6137395000
36,085,029102,1021,360850291021021,Block 1021,G5040,,,S,          0,      29142,+40.6248624,-074.1817153,                  -74.1817153000,                   40.6248624000
36,085,030301,1008,360850303011008,Block 1008,G5040,,,S,      14507,          0,+40.6189398,-074.1560004,                  -74.1560004000,                   40.6189398000
36,085,022300,2009,360850223002009,Block 2009,G5040,,,S,       6872,          0,+40.6364838,-074.1524665,                  -74.1524665000,                   40.6364838000
36,085,029102,1002,360850291021002,Block 1002,G5040,,,S,      44393,          0,+40.6287057,-074.1954104,                  -74.1954104000,                   40.6287057000
36,085,030302,1001,360850303021001,Block 1001,G5040,,,S,      29248,          0,+40.6244215,-074.1665703,                  -74.1665703000,                   40.6244215000
36,085,032300,1022,360850323001022,Block 1022,G5040,,,S,       6655,          0,+40.6258118,-074.1769173,                  -74.1769173000,                   40.6258118000
36,085,030302,3008,360850303023008,Block 3008,G5040,,,S,      10740,          0,+40.6236892,-074.1580910,                  -74.1580910000,                   40.6236892000
36,085,031901,1000,360850319011000,Block 1000,G5040,,,S,      47246,          0,+40.6335869,-074.1610630,                  -74.1610630000,                   40.6335869000
36,085,031901,2004,360850319012004,Block 2004,G5040,,,S,      12750,          0,+40.6296772,-074.1658914,                  -74.1658914000,                   40.6296772000
36,085,030302,1000,360850303021000,Block 1000,G5040,,,S,      43708,          0,+40.6265183,-074.1639799,                  -74.1639799000,                   40.6265183000
36,085,022300,1007,360850223001007,Block 1007,G5040,,,S,      20987,          0,+40.6362237,-074.1538693,                  -74.1538693000,                   40.6362237000
36,085,023100,2005,360850231002005,Block 2005,G5040,,,S,      27384,          0,+40.6325473,-074.1557768,                  -74.1557768000,                   40.6325473000
36,085,023900,1012,360850239001012,Block 1012,G5040,,,S,      19620,          0,+40.6285808,-074.1468874,                  -74.1468874000,                   40.6285808000
36,085,023900,2015,360850239002015,Block 2015,G5040,,,S,      14118,          0,+40.6257101,-074.1493612,                  -74.1493612000,                   40.6257101000
36,085,022300,2002,360850223002002,Block 2002,G5040,,,S,      18127,          0,+40.6367328,-074.1478584,                  -74.1478584000,                   40.6367328000
36,085,020700,1013,360850207001013,Block 1013,G5040,,,S,        412,          0,+40.6383493,-074.1437570,                  -74.1437570000,                   40.6383493000
36,085,021300,4002,360850213004002,Block 4002,G5040,,,S,      31402,          0,+40.6324640,-074.1425015,                  -74.1425015000,                   40.6324640000
36,085,024700,1002,360850247001002,Block 1002,G5040,,,S,       1991,          0,+40.6299943,-074.1440777,                  -74.1440777000,                   40.6299943000
36,085,020700,2007,360850207002007,Block 2007,G5040,,,S,      11780,          0,+40.6355586,-074.1388319,                  -74.1388319000,                   40.6355586000
36,085,032300,1025,360850323001025,Block 1025,G5040,,,S,       6654,          0,+40.6217180,-074.1711653,                  -74.1711653000,                   40.6217180000
36,085,030302,1006,360850303021006,Block 1006,G5040,,,S,       8861,          0,+40.6243999,-074.1629119,                  -74.1629119000,                   40.6243999000
36,085,032300,1010,360850323001010,Block 1010,G5040,,,S,       5758,          0,+40.6357241,-074.1694389,                  -74.1694389000,                   40.6357241000
36,085,027702,3001,360850277023001,Block 3001,G5040,,,S,       7754,          0,+40.5838728,-074.1596492,                  -74.1596492000,                   40.5838728000
36,085,027702,3009,360850277023009,Block 3009,G5040,,,S,       2679,          0,+40.5780254,-074.1608902,                  -74.1608902000,                   40.5780254000
36,085,027301,2014,360850273012014,Block 2014,G5040,,,S,      84502,       1247,+40.5923653,-074.1525204,                  -74.1525204000,                   40.5923653000
36,085,027702,1003,360850277021003,Block 1003,G5040,,,S,       1973,          0,+40.5819816,-074.1554610,                  -74.1554610000,                   40.5819816000
36,085,018702,3011,360850187023011,Block 3011,G5040,,,S,      10286,          0,+40.6011752,-074.1228987,                  -74.1228987000,                   40.6011752000
36,085,018702,3007,360850187023007,Block 3007,G5040,,,S,      10122,          0,+40.6023859,-074.1220179,                  -74.1220179000,                   40.6023859000
36,085,032300,1000,360850323001000,Block 1000,G5040,,,S,     420296,          0,+40.6427968,-074.1779129,                  -74.1779129000,                   40.6427968000
36,085,020700,4000,360850207004000,Block 4000,G5040,,,S,      60710,          0,+40.6402823,-074.1292015,                  -74.1292015000,                   40.6402823000
36,085,025100,2016,360850251002016,Block 2016,G5040,,,S,      11133,          0,+40.6184892,-074.1435028,                  -74.1435028000,                   40.6184892000
36,085,018901,2005,360850189012005,Block 2005,G5040,,,S,      25343,          0,+40.6154861,-074.1448436,                  -74.1448436000,                   40.6154861000
36,085,018901,2009,360850189012009,Block 2009,G5040,,,S,      19758,          0,+40.6128106,-074.1442473,                  -74.1442473000,                   40.6128106000
36,085,025100,1017,360850251001017,Block 1017,G5040,,,S,       9976,          0,+40.6211368,-074.1410642,                  -74.1410642000,                   40.6211368000
36,085,025100,1014,360850251001014,Block 1014,G5040,,,S,       5381,          0,+40.6215061,-074.1389071,                  -74.1389071000,                   40.6215061000
36,085,020100,3005,360850201003005,Block 3005,G5040,,,S,       4906,          0,+40.6213734,-074.1380440,                  -74.1380440000,                   40.6213734000
