STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,LONGITUDE,LATITUDE
36,085,008100,2009,360850081002009,Block 2009,G5040,,,S,      16871,          0,+40.6397032,-074.0971505,                  -74.0971505000,                   40.6397032000
36,085,015100,2001,360850151002001,Block 2001,G5040,,,S,      19281,          0,+40.6216726,-074.1276732,                  -74.1276732000,                   40.6216726000
36,085,015100,3004,360850151003004,Block 3004,G5040,,,S,      23417,          0,+40.6187604,-074.1296730,                  -74.1296730000,                   40.6187604000
36,085,015100,4009,360850151004009,Block 4009,G5040,,,S,      17155,          0,+40.6161118,-074.1262845,                  -74.1262845000,                   40.6161118000
36,085,010500,5007,360850105005007,Block 5007,G5040,,,S,       4932,          0,+40.6356685,-074.1167342,                  -74.1167342000,                   40.6356685000
36,085,002100,2025,360850021002025,Block 2025,G5040,,,S,      15443,          0,+40.6278181,-074.0750329,                  -74.0750329000,                   40.6278181000
36,085,002700,1001,360850027001001,Block 1001,G5040,,,S,      20079,          0,+40.6255180,-074.0783936,                  -74.0783936000,                   40.6255180000
36,085,012100,2014,360850121002014,Block 2014,G5040,,,S,       7910,          0,+40.6248753,-074.1112992,                  -74.1112992000,                   40.6248753000
36,085,012100,1006,360850121001006,Block 1006,G5040,,,S,      12651,          0,+40.6247034,-074.1102502,                  -74.1102502000,                   40.6247034000
36,085,012100,1001,360850121001001,Block 1001,G5040,,,S,      32573,          0,+40.6244711,-074.1056987,                  -74.1056987000,                   40.6244711000
36,085,000600,1007,360850006001007,Block 1007,G5040,,,S,      21369,          0,+40.6235189,-074.0732166,                  -74.0732166000,                   40.6235189000
36,085,013302,2004,360850133022004,Block 2004,G5040,,,S,      27819,          0,+40.6379375,-074.1222745,                  -74.1222745000,                   40.6379375000
36,085,009700,1000,360850097001000,Block 1000,G5040,,,S,     139935,          0,+40.6425671,-074.1164875,                  -74.1164875000,                   40.6425671000
36,085,009700,2002,360850097002002,Block 2002,G5040,,,S,      15781,          0,+40.6422286,-074.1121243,                  -74.1121243000,                   40.6422286000
36,085,004000,2012,360850040002012,Block 2012,G5040,,,S,      12090,          0,+40.6085905,-074.0811558,                  -74.0811558000,                   40.6085905000
36,085,012100,2015,360850121002015,Block 2015,G5040,,,S,       6967,          0,+40.6241900,-074.1111031,                  -74.1111031000,                   40.6241900000
36,085,016901,1026,360850169011026,Block 1026,G5040,,,S,       4676,          0,+40.6105608,-074.1208773,                  -74.1208773000,                   40.6105608000
36,085,000600,2003,360850006002003,Block 2003,G5040,,,S,      16332,          0,+40.6105004,-074.0620392,                  -74.0620392000,                   40.6105004000
36,085,003900,1000,360850039001000,Block 1000,G5040,,,S,      43635,          0,+40.6193817,-074.0924457,                  -74.0924457000,                   40.6193817000
36,085,002900,3009,360850029003009,Block 3009,G5040,,,S,      10210,          0,+40.6175647,-074.0841490,                  -74.0841490000,                   40.6175647000
36,085,002900,4002,360850029004002,Block 4002,G5040,,,S,       4182,          0,+40.6170596,-074.0851257,                  -74.0851257000,                   40.6170596000
36,085,002900,4000,360850029004000,Block 4000,G5040,,,S,       4936,          0,+40.6165510,-074.0833815,                  -74.0833815000,                   40.6165510000
36,085,004000,7007,360850040007007,Block 7007,G5040,,,S,      23863,          0,+40.6186546,-074.0729296,                  -74.0729296000,                   40.6186546000
36,085,000800,1001,360850008001001,Block 1001,G5040,,,S,      16321,          0,+40.6181537,-074.0726676,                  -74.0726676000,                   40.6181537000
36,085,003600,1002,360850036001002,Block 1002,G5040,,,S,       9734,          0,+40.6134121,-074.0765392,                  -74.0765392000,                   40.6134121000
36,085,010500,3006,360850105003006,Block 3006,G5040,,,S,      13832,          0,+40.6318226,-074.1133504,                  -74.1133504000,                   40.6318226000
36,085,005900,2009,360850059002009,Block 2009,G5040,,,S,       8049,          0,+40.6263084,-074.1033905,                  -74.1033905000,                   40.6263084000
36,085,008100,1003,360850081001003,Block 1003,G5040,,,S,      22032,          0,+40.6447903,-074.0943006,                  -74.0943006000,                   40.6447903000
36,085,008100,2008,360850081002008,Block 2008,G5040,,,S,      12467,          0,+40.6407758,-074.0938733,                  -74.0938733000,                   40.6407758000
36,085,008100,3012,360850081003012,Block 3012,G5040,,,S,      12872,          0,+40.6410689,-074.0906111,                  -74.0906111000,                   40.6410689000
36,085,007700,1001,360850077001001,Block 1001,G5040,,,S,     133310,          0,+40.6377249,-074.0907081,                  -74.0907081000,                   40.6377249000
36,085,007500,3006,360850075003006,Block 3006,G5040,,,S,      25032,          0,+40.6327670,-074.0939997,                  -74.0939997000,                   40.6327670000
36,085,007500,1004,360850075001004,Block 1004,G5040,,,S,      40689,          0,+40.6343442,-074.0897605,                  -74.0897605000,                   40.6343442000
36,085,000700,2001,360850007002001,Block 2001,G5040,,,S,      14812,          0,+40.6441131,-074.0833377,                  -74.0833377000,                   40.6441131000
36,085,000700,1003,360850007001003,Block 1003,G5040,,,S,      10922,          0,+40.6438401,-074.0849631,                  -74.0849631000,                   40.6438401000
36,085,000900,2004,360850009002004,Block 2004,G5040,,,S,      13013,          0,+40.6403848,-074.0861125,                  -74.0861125000,                   40.6403848000
36,085,007500,2001,360850075002001,Block 2001,G5040,,,S,      26357,          0,+40.6333100,-074.0884989,                  -74.0884989000,                   40.6333100000
36,085,007500,2005,360850075002005,Block 2005,G5040,,,S,      18133,          0,+40.6312230,-074.0886897,                  -74.0886897000,                   40.6312230000
36,085,000300,2001,360850003002001,Block 2001,G5040,,,S,       2575,          0,+40.6417220,-074.0757633,                  -74.0757633000,                   40.6417220000
36,085,000300,2002,360850003002002,Block 2002,G5040,,,S,      23704,          0,+40.6408469,-074.0762684,                  -74.0762684000,                   40.6408469000
36,085,001100,1004,360850011001004,Block 1004,G5040,,,S,      17037,          0,+40.6391673,-074.0794776,                  -74.0794776000,                   40.6391673000
36,085,001100,3004,360850011003004,Block 3004,G5040,,,S,      18823,          0,+40.6387088,-074.0831887,                  -74.0831887000,                   40.6387088000
36,085,000300,2004,360850003002004,Block 2004,G5040,,,S,      32522,          0,+40.6399927,-074.0779322,                  -74.0779322000,                   40.6399927000
36,085,002100,2007,360850021002007,Block 2007,G5040,,,S,      23026,          0,+40.6368608,-074.0769464,                  -74.0769464000,                   40.6368608000
36,085,003300,1006,360850033001006,Block 1006,G5040,,,S,      20396,          0,+40.6297879,-074.0826207,                  -74.0826207000,                   40.6297879000
36,085,002100,2012,360850021002012,Block 2012,G5040,,,S,       5517,          0,+40.6345761,-074.0756278,                  -74.0756278000,                   40.6345761000
36,085,002100,2024,360850021002024,Block 2024,G5040,,,S,       9876,          0,+40.6281652,-074.0757831,                  -74.0757831000,                   40.6281652000
36,085,000600,1005,360850006001005,Block 1005,G5040,,,S,       9157,          0,+40.6264087,-074.0747545,                  -74.0747545000,                   40.6264087000
36,085,010500,5008,360850105005008,Block 5008,G5040,,,S,      22621,          0,+40.6351120,-074.1159310,                  -74.1159310000,                   40.6351120000
36,085,010500,4000,360850105004000,Block 4000,G5040,,,S,      14387,          0,+40.6340290,-074.1115792,                  -74.1115792000,                   40.6340290000
36,085,013302,2000,360850133022000,Block 2000,G5040,,,S,     150655,          0,+40.6392543,-074.1238702,                  -74.1238702000,                   40.6392543000
36,085,004000,2004,360850040002004,Block 2004,G5040,,,S,      15326,          0,+40.6128072,-074.0862030,                  -74.0862030000,                   40.6128072000
36,085,004000,1008,360850040001008,Block 1008,G5040,,,S,       9064,          0,+40.6075897,-074.0821746,                  -74.0821746000,                   40.6075897000
36,085,002001,1014,360850020011014,Block 1014,G5040,,,S,       8801,          0,+40.6064268,-074.0771029,                  -74.0771029000,                   40.6064268000
36,085,003600,1008,360850036001008,Block 1008,G5040,,,S,      11714,          0,+40.6115269,-074.0754850,                  -74.0754850000,                   40.6115269000
36,085,005900,1004,360850059001004,Block 1004,G5040,,,S,       5514,          0,+40.6204244,-074.1076500,                  -74.1076500000,                   40.6204244000
36,085,009700,3006,360850097003006,Block 3006,G5040,,,S,          0,        268,+40.6442193,-074.1007496,                  -74.1007496000,                   40.6442193000
36,085,001700,1001,360850017001001,Block 1001,G5040,,,S,      23998,          0,+40.6370440,-074.0801758,                  -74.0801758000,                   40.6370440000
36,085,004700,1017,360850047001017,Block 1017,G5040,,,S,       6075,          0,+40.6112640,-074.0889243,                  -74.0889243000,                   40.6112640000
36,085,002001,2007,360850020012007,Block 2007,G5040,,,S,       7401,          0,+40.6080889,-074.0719053,                  -74.0719053000,                   40.6080889000
36,085,018701,2004,360850187012004,Block 2004,G5040,,,S,      11245,          0,+40.6116400,-074.1279606,                  -74.1279606000,                   40.6116400000
36,085,000800,3008,360850008003008,Block 3008,G5040,,,S,      11934,          0,+40.6079866,-074.0664987,                  -74.0664987000,                   40.6079866000
36,085,006700,2002,360850067002002,Block 2002,G5040,,,S,      11450,          0,+40.6335818,-074.1060495,                  -74.1060495000,                   40.6335818000
36,085,018701,2002,360850187012002,Block 2002,G5040,,,S,      77542,          0,+40.6110248,-074.1254719,                  -74.1254719000,                   40.6110248000
36,085,015100,3007,360850151003007,Block 3007,G5040,,,S,      13040,          0,+40.6189020,-074.1244357,                  -74.1244357000,                   40.6189020000
36,085,020700,4008,360850207004008,Block 4008,G5040,,,S,       7776,          0,+40.6376938,-074.1273652,                  -74.1273652000,                   40.6376938000
36,085,018701,2008,360850187012008,Block 2008,G5040,,,S,       1166,          0,+40.6097320,-074.1235027,                  -74.1235027000,                   40.6097320000
36,085,014700,3009,360850147003009,Block 3009,G5040,,,S,      14078,          0,+40.6139795,-074.1210257,                  -74.1210257000,                   40.6139795000
36,085,014700,2001,360850147002001,Block 2001,G5040,,,S,       9760,          0,+40.6181200,-074.1187997,                  -74.1187997000,                   40.6181200000
36,085,003300,1001,360850033001001,Block 1001,G5040,,,S,       5782,          0,+40.6323759,-074.0853601,                  -74.0853601000,                   40.6323759000
36,085,016901,1007,360850169011007,Block 1007,G5040,,,S,      18915,          0,+40.6125823,-074.1198698,                  -74.1198698000,                   40.6125823000
36,085,012500,3006,360850125003006,Block 3006,G5040,,,S,      12513,          0,+40.6238430,-074.1142499,                  -74.1142499000,                   40.6238430000
36,085,016901,2009,360850169012009,Block 2009,G5040,,,S,      12414,          0,+40.6117600,-074.1034349,                  -74.1034349000,                   40.6117600000
36,085,016901,2002,360850169012002,Block 2002,G5040,,,S,      17136,          0,+40.6148793,-074.1043818,                  -74.1043818000,                   40.6148793000
36,085,000900,1002,360850009001002,Block 1002,G5040,,,S,       5098,          0,+40.6438317,-074.0812775,                  -74.0812775000,                   40.6438317000
36,085,012100,1008,360850121001008,Block 1008,G5040,,,S,      15305,          0,+40.6229335,-074.1091334,                  -74.1091334000,                   40.6229335000
36,085,015100,2007,360850151002007,Block 2007,G5040,,,S,       5581,          0,+40.6207272,-074.1313014,                  -74.1313014000,                   40.6207272000
36,085,015100,3008,360850151003008,Block 3008,G5040,,,S,      11150,          0,+40.6189372,-074.1271123,                  -74.1271123000,                   40.6189372000
36,085,015100,4007,360850151004007,Block 4007,G5040,,,S,      23697,          0,+40.6165943,-074.1293883,                  -74.1293883000,                   40.6165943000
36,085,015100,4008,360850151004008,Block 4008,G5040,,,S,      24047,          0,+40.6158715,-074.1293007,                  -74.1293007000,                   40.6158715000
36,085,004000,1002,360850040001002,Block 1002,G5040,,,S,       8660,          0,+40.6101000,-074.0864381,                  -74.0864381000,                   40.6101000000
36,085,004000,1018,360850040001018,Block 1018,G5040,,,S,       9237,          0,+40.6092270,-074.0873272,                  -74.0873272000,                   40.6092270000
36,085,004000,5007,360850040005007,Block 5007,G5040,,,S,       9537,          0,+40.6132200,-074.0792831,                  -74.0792831000,                   40.6132200000
36,085,002100,1003,360850021001003,Block 1003,G5040,,,S,       3758,          0,+40.6343083,-074.0765307,                  -74.0765307000,                   40.6343083000
36,085,000600,2001,360850006002001,Block 2001,G5040,,,S,       1207,          0,+40.6124853,-074.0630924,                  -74.0630924000,                   40.6124853000
36,085,016901,1021,360850169011021,Block 1021,G5040,,,S,      58226,          0,+40.6111668,-074.1100967,                  -74.1100967000,                   40.6111668000
36,085,003600,2010,360850036002010,Block 2010,G5040,,,S,       6533,          0,+40.6074866,-074.0773636,                  -74.0773636000,                   40.6074866000
36,085,001800,1002,360850018001002,Block 1002,G5040,,,S,      30253,          0,+40.6051588,-074.0555099,                  -74.0555099000,                   40.6051588000
36,085,001800,1013,360850018001013,Block 1013,G5040,,,S,      11974,          0,+40.6036903,-074.0630045,                  -74.0630045000,                   40.6036903000
36,085,003600,2000,360850036002000,Block 2000,G5040,,,S,      36622,          0,+40.6128425,-074.0739423,                  -74.0739423000,                   40.6128425000
36,085,003600,2005,360850036002005,Block 2005,G5040,,,S,      10145,          0,+40.6118036,-074.0740504,                  -74.0740504000,                   40.6118036000
36,085,002001,1000,360850020011000,Block 1000,G5040,,,S,       9915,          0,+40.6109077,-074.0714612,                  -74.0714612000,                   40.6109077000
36,085,002001,1013,360850020011013,Block 1013,G5040,,,S,       9214,          0,+40.6070805,-074.0757978,                  -74.0757978000,                   40.6070805000
36,085,000800,1006,360850008001006,Block 1006,G5040,,,S,       8921,          0,+40.6168566,-074.0711498,                  -74.0711498000,                   40.6168566000
36,085,000800,1018,360850008001018,Block 1018,G5040,,,S,      11199,          0,+40.6140856,-074.0695432,                  -74.0695432000,                   40.6140856000
36,085,000600,1011,360850006001011,Block 1011,G5040,,,S,      31408,          0,+40.6152320,-074.0650119,                  -74.0650119000,                   40.6152320000
36,085,000800,2004,360850008002004,Block 2004,G5040,,,S,      16524,          0,+40.6116488,-074.0699856,                  -74.0699856000,                   40.6116488000
36,085,002001,2005,360850020012005,Block 2005,G5040,,,S,       2641,          0,+40.6073172,-074.0720331,                  -74.0720331000,                   40.6073172000
36,085,000700,4001,360850007004001,Block 4001,G5040,,,S,      32796,          0,+40.6484340,-074.0858427,                  -74.0858427000,                   40.6484340000
36,085,006700,2012,360850067002012,Block 2012,G5040,,,S,       5402,          0,+40.6284133,-074.1037142,                  -74.1037142000,                   40.6284133000
36,085,001800,1006,360850018001006,Block 1006,G5040,,,S,       8671,          0,+40.6064026,-074.0585987,                  -74.0585987000,                   40.6064026000
36,085,000800,2010,360850008002010,Block 2010,G5040,,,S,       3575,          0,+40.6093296,-074.0670417,                  -74.0670417000,                   40.6093296000
36,085,001100,2007,360850011002007,Block 2007,G5040,,,S,       1652,          0,+40.6365923,-074.0853040,                  -74.0853040000,                   40.6365923000
36,085,013302,3012,360850133023012,Block 3012,G5040,,,S,      14067,          0,+40.6315642,-074.1299097,                  -74.1299097000,                   40.6315642000
36,085,009700,1008,360850097001008,Block 1008,G5040,,,S,       4505,          0,+40.6395735,-074.1168536,                  -74.1168536000,                   40.6395735000
36,085,009700,2001,360850097002001,Block 2001,G5040,,,S,       3698,          0,+40.6434753,-074.1122037,                  -74.1122037000,                   40.6434753000
36,085,013302,3004,360850133023004,Block 3004,G5040,,,S,      25082,          0,+40.6331923,-074.1211872,                  -74.1211872000,                   40.6331923000
36,085,013302,2006,360850133022006,Block 2006,G5040,,,S,       7772,          0,+40.6370848,-074.1202757,                  -74.1202757000,                   40.6370848000
36,085,012500,1002,360850125001002,Block 1002,G5040,,,S,      25641,          0,+40.6310930,-074.1207821,                  -74.1207821000,                   40.6310930000
36,085,012500,2003,360850125002003,Block 2003,G5040,,,S,      18186,          0,+40.6278957,-074.1199588,                  -74.1199588000,                   40.6278957000
36,085,012500,2001,360850125002001,Block 2001,G5040,,,S,      23005,          0,+40.6292332,-074.1177041,                  -74.1177041000,                   40.6292332000
36,085,009700,1007,360850097001007,Block 1007,G5040,,,S,       5279,          0,+40.6396180,-074.1163062,                  -74.1163062000,                   40.6396180000
36,085,012500,3001,360850125003001,Block 3001,G5040,,,S,       7074,          0,+40.6270523,-074.1165991,                  -74.1165991000,                   40.6270523000
36,085,012500,3004,360850125003004,Block 3004,G5040,,,S,      19581,          0,+40.6262073,-074.1178515,                  -74.1178515000,                   40.6262073000
36,085,012100,2009,360850121002009,Block 2009,G5040,,,S,      12768,          0,+40.6269075,-074.1118540,                  -74.1118540000,                   40.6269075000
36,085,012100,1005,360850121001005,Block 1005,G5040,,,S,      12722,          0,+40.6248040,-074.1094713,                  -74.1094713000,                   40.6248040000
36,085,009700,3009,360850097003009,Block 3009,G5040,,,S,      19606,          0,+40.6444182,-074.1096221,                  -74.1096221000,                   40.6444182000
36,085,012100,3004,360850121003004,Block 3004,G5040,,,S,      10599,          0,+40.6293742,-074.1094432,                  -74.1094432000,                   40.6293742000
36,085,010500,2001,360850105002001,Block 2001,G5040,,,S,      23846,          0,+40.6336563,-074.1081461,                  -74.1081461000,                   40.6336563000
36,085,006700,1010,360850067001010,Block 1010,G5040,,,S,      13282,          0,+40.6378261,-074.1058904,                  -74.1058904000,                   40.6378261000
36,085,012100,3019,360850121003019,Block 3019,G5040,,,S,      11962,          0,+40.6260332,-074.1100503,                  -74.1100503000,                   40.6260332000
36,085,008100,3002,360850081003002,Block 3002,G5040,,,S,      26654,          0,+40.6455924,-074.0909259,                  -74.0909259000,                   40.6455924000
36,085,000700,1001,360850007001001,Block 1001,G5040,,,S,       8181,          0,+40.6473048,-074.0883579,                  -74.0883579000,                   40.6473048000
36,085,008100,3006,360850081003006,Block 3006,G5040,,,S,       8881,          0,+40.6446167,-074.0893898,                  -74.0893898000,                   40.6446167000
36,085,007500,3000,360850075003000,Block 3000,G5040,,,S,      50099,          0,+40.6348656,-074.0932194,                  -74.0932194000,                   40.6348656000
36,085,000900,2003,360850009002003,Block 2003,G5040,,,S,      10782,          0,+40.6410801,-074.0861020,                  -74.0861020000,                   40.6410801000
36,085,007500,3008,360850075003008,Block 3008,G5040,,,S,      12401,          0,+40.6322930,-074.0964843,                  -74.0964843000,                   40.6322930000
36,085,003300,2002,360850033002002,Block 2002,G5040,,,S,       9543,          0,+40.6291126,-074.0847189,                  -74.0847189000,                   40.6291126000
36,085,003300,2004,360850033002004,Block 2004,G5040,,,S,       4414,          0,+40.6276259,-074.0850126,                  -74.0850126000,                   40.6276259000
36,085,000700,4004,360850007004004,Block 4004,G5040,,,S,      11363,          0,+40.6447962,-074.0776513,                  -74.0776513000,                   40.6447962000
36,085,001100,3003,360850011003003,Block 3003,G5040,,,S,      18333,          0,+40.6393704,-074.0833455,                  -74.0833455000,                   40.6393704000
36,085,016901,2011,360850169012011,Block 2011,G5040,,,S,      11526,          0,+40.6133337,-074.1034248,                  -74.1034248000,                   40.6133337000
36,085,004000,1007,360850040001007,Block 1007,G5040,,,S,       9440,          0,+40.6080180,-074.0828782,                  -74.0828782000,                   40.6080180000
36,085,000600,2000,360850006002000,Block 2000,G5040,,,S,      94667,          0,+40.6125358,-074.0621562,                  -74.0621562000,                   40.6125358000
36,085,006700,3001,360850067003001,Block 3001,G5040,,,S,      22073,          0,+40.6328321,-074.0986713,                  -74.0986713000,                   40.6328321000
36,085,013302,2008,360850133022008,Block 2008,G5040,,,S,      10510,          0,+40.6344502,-074.1221708,                  -74.1221708000,                   40.6344502000
36,085,003600,2003,360850036002003,Block 2003,G5040,,,S,      11138,          0,+40.6116178,-074.0722889,                  -74.0722889000,                   40.6116178000
36,085,000800,1004,360850008001004,Block 1004,G5040,,,S,      24618,          0,+40.6180251,-074.0706696,                  -74.0706696000,                   40.6180251000
36,085,000800,1007,360850008001007,Block 1007,G5040,,,S,      14263,          0,+40.6174731,-074.0697555,                  -74.0697555000,                   40.6174731000
36,085,000800,1015,360850008001015,Block 1015,G5040,,,S,       7385,          0,+40.6149149,-074.0696639,                  -74.0696639000,                   40.6149149000
36,085,000600,1008,360850006001008,Block 1008,G5040,,,S,      25977,          0,+40.6164277,-074.0656193,                  -74.0656193000,                   40.6164277000
36,085,000800,3014,360850008003014,Block 3014,G5040,,,S,      20896,          0,+40.6059525,-074.0647353,                  -74.0647353000,                   40.6059525000
36,085,002001,2017,360850020012017,Block 2017,G5040,,,S,       1366,          0,+40.6041940,-074.0687946,                  -74.0687946000,                   40.6041940000
36,085,014700,3010,360850147003010,Block 3010,G5040,,,S,      15859,          0,+40.6140508,-074.1200128,                  -74.1200128000,                   40.6140508000
36,085,014700,3004,360850147003004,Block 3004,G5040,,,S,      30717,          0,+40.6146722,-074.1192553,                  -74.1192553000,                   40.6146722000
36,085,012100,1012,360850121001012,Block 1012,G5040,,,S,      14599,          0,+40.6214140,-074.1093792,                  -74.1093792000,                   40.6214140000
36,085,012100,1013,360850121001013,Block 1013,G5040,,,S,      14440,          0,+40.6229903,-074.1052185,                  -74.1052185000,                   40.6229903000
36,085,003300,2007,360850033002007,Block 2007,G5040,,,S,      24620,          0,+40.6194699,-074.0869045,                  -74.0869045000,                   40.6194699000
36,085,004700,1016,360850047001016,Block 1016,G5040,,,S,       4944,          0,+40.6114502,-074.0893996,                  -74.0893996000,                   40.6114502000
36,085,000600,1010,360850006001010,Block 1010,G5040,,,S,      16155,          0,+40.6158565,-074.0667823,                  -74.0667823000,                   40.6158565000
36,085,004000,4001,360850040004001,Block 4001,G5040,,,S,      64682,          0,+40.6113278,-074.0785913,                  -74.0785913000,                   40.6113278000
36,085,004000,1013,360850040001013,Block 1013,G5040,,,S,       6273,          0,+40.6073080,-074.0836378,                  -74.0836378000,                   40.6073080000
36,085,004000,1011,360850040001011,Block 1011,G5040,,,S,       2288,          0,+40.6067134,-074.0819628,                  -74.0819628000,                   40.6067134000
36,085,006700,2010,360850067002010,Block 2010,G5040,,,S,       8217,          0,+40.6276971,-074.1047226,                  -74.1047226000,                   40.6276971000
36,085,015100,4001,360850151004001,Block 4001,G5040,,,S,      16566,          0,+40.6182461,-074.1266065,                  -74.1266065000,                   40.6182461000
36,085,015100,5003,360850151005003,Block 5003,G5040,,,S,      23347,          0,+40.6151586,-074.1291937,                  -74.1291937000,                   40.6151586000
36,085,015100,5004,360850151005004,Block 5004,G5040,,,S,      23906,          0,+40.6144488,-074.1291253,                  -74.1291253000,                   40.6144488000
36,085,015100,1007,360850151001007,Block 1007,G5040,,,S,      38636,          0,+40.6243253,-074.1267087,                  -74.1267087000,                   40.6243253000
36,085,015100,4004,360850151004004,Block 4004,G5040,,,S,      17291,          0,+40.6175423,-074.1264728,                  -74.1264728000,                   40.6175423000
36,085,018701,1003,360850187011003,Block 1003,G5040,,,S,        563,          0,+40.6126307,-074.1305570,                  -74.1305570000,                   40.6126307000
36,085,008100,3001,360850081003001,Block 3001,G5040,,,S,      10161,          0,+40.6445239,-074.0885148,                  -74.0885148000,                   40.6445239000
36,085,002001,2021,360850020012021,Block 2021,G5040,,,S,       6833,          0,+40.6035387,-074.0661813,                  -74.0661813000,                   40.6035387000
36,085,004000,5000,360850040005000,Block 5000,G5040,,,S,       7142,          0,+40.6147423,-074.0777469,                  -74.0777469000,                   40.6147423000
36,085,003600,1013,360850036001013,Block 1013,G5040,,,S,       7096,          0,+40.6068747,-074.0805164,                  -74.0805164000,                   40.6068747000
36,085,003900,2000,360850039002000,Block 2000,G5040,,,S,      31913,        506,+40.6250264,-074.0896565,                  -74.0896565000,                   40.6250264000
36,085,014700,2014,360850147002014,Block 2014,G5040,,,S,      17451,          0,+40.6179471,-074.1208938,                  -74.1208938000,                   40.6179471000
36,085,014700,2015,360850147002015,Block 2015,G5040,,,S,      17424,          0,+40.6172659,-074.1207933,                  -74.1207933000,                   40.6172659000
36,085,014700,2005,360850147002005,Block 2005,G5040,,,S,      17522,          0,+40.6153831,-074.1157358,                  -74.1157358000,                   40.6153831000
36,085,016901,1016,360850169011016,Block 1016,G5040,,,S,      13139,          0,+40.6128938,-074.1119409,                  -74.1119409000,                   40.6128938000
36,085,016901,1002,360850169011002,Block 1002,G5040,,,S,      13497,          0,+40.6139624,-074.1103894,                  -74.1103894000,                   40.6139624000
36,085,016901,1017,360850169011017,Block 1017,G5040,,,S,       9080,          0,+40.6132332,-074.1104275,                  -74.1104275000,                   40.6132332000
36,085,016901,2003,360850169012003,Block 2003,G5040,,,S,      29783,          0,+40.6139425,-074.1048181,                  -74.1048181000,                   40.6139425000
36,085,000700,4006,360850007004006,Block 4006,G5040,,,S,      12761,          0,+40.6442488,-074.0793333,                  -74.0793333000,                   40.6442488000
36,085,001100,1001,360850011001001,Block 1001,G5040,,,S,      14717,          0,+40.6409460,-074.0799037,                  -74.0799037000,                   40.6409460000
36,085,001100,1000,360850011001000,Block 1000,G5040,,,S,      29464,          0,+40.6400584,-074.0787912,                  -74.0787912000,                   40.6400584000
36,085,000300,1003,360850003001003,Block 1003,G5040,,,S,      10691,          0,+40.6437938,-074.0769457,                  -74.0769457000,                   40.6437938000
36,085,002100,2002,360850021002002,Block 2002,G5040,,,S,      86746,          0,+40.6331246,-074.0736534,                  -74.0736534000,                   40.6331246000
36,085,001700,2005,360850017002005,Block 2005,G5040,,,S,      21620,          0,+40.6333364,-074.0837143,                  -74.0837143000,                   40.6333364000
36,085,001100,2004,360850011002004,Block 2004,G5040,,,S,       4021,          0,+40.6370164,-074.0814732,                  -74.0814732000,                   40.6370164000
36,085,001100,1005,360850011001005,Block 1005,G5040,,,S,       9142,          0,+40.6378049,-074.0802477,                  -74.0802477000,                   40.6378049000
36,085,002100,1009,360850021001009,Block 1009,G5040,,,S,      16043,          0,+40.6303561,-074.0806259,                  -74.0806259000,                   40.6303561000
36,085,002100,2020,360850021002020,Block 2020,G5040,,,S,       6227,          0,+40.6288691,-074.0758960,                  -74.0758960000,                   40.6288691000
36,085,010500,5002,360850105005002,Block 5002,G5040,,,S,      32576,          0,+40.6360447,-074.1140986,                  -74.1140986000,                   40.6360447000
36,085,009700,1011,360850097001011,Block 1011,G5040,,,S,       6046,          0,+40.6385795,-074.1173457,                  -74.1173457000,                   40.6385795000
36,085,013302,2002,360850133022002,Block 2002,G5040,,,S,     108047,          0,+40.6386943,-074.1193583,                  -74.1193583000,                   40.6386943000
36,085,009700,3001,360850097003001,Block 3001,G5040,,,S,      27474,          0,+40.6457600,-074.1057386,                  -74.1057386000,                   40.6457600000
36,085,007700,1006,360850077001006,Block 1006,G5040,,,S,      15748,          0,+40.6387449,-074.0933206,                  -74.0933206000,                   40.6387449000
36,085,009700,2005,360850097002005,Block 2005,G5040,,,S,      44803,          0,+40.6396763,-074.1105187,                  -74.1105187000,                   40.6396763000
36,085,008100,3011,360850081003011,Block 3011,G5040,,,S,      23561,          0,+40.6410147,-074.0889260,                  -74.0889260000,                   40.6410147000
36,085,000300,1004,360850003001004,Block 1004,G5040,,,S,      14441,          0,+40.6426829,-074.0761021,                  -74.0761021000,                   40.6426829000
36,085,016901,1020,360850169011020,Block 1020,G5040,,,S,      26306,          0,+40.6112757,-074.1140470,                  -74.1140470000,                   40.6112757000
36,085,005900,1015,360850059001015,Block 1015,G5040,,,S,       5704,          0,+40.6241130,-074.1039706,                  -74.1039706000,                   40.6241130000
36,085,004700,2006,360850047002006,Block 2006,G5040,,,S,      21478,          0,+40.6141791,-074.0993607,                  -74.0993607000,                   40.6141791000
36,085,004700,1019,360850047001019,Block 1019,G5040,,,S,      10444,          0,+40.6165340,-074.0988796,                  -74.0988796000,                   40.6165340000
36,085,004700,2003,360850047002003,Block 2003,G5040,,,S,      10586,          0,+40.6155223,-074.0998592,                  -74.0998592000,                   40.6155223000
36,085,016901,2018,360850169012018,Block 2018,G5040,,,S,       7383,          0,+40.6112775,-074.1011158,                  -74.1011158000,                   40.6112775000
36,085,003300,2012,360850033002012,Block 2012,G5040,,,S,      20143,          0,+40.6192412,-074.0891942,                  -74.0891942000,                   40.6192412000
36,085,002900,1005,360850029001005,Block 1005,G5040,,,S,       8110,          0,+40.6193555,-074.0841495,                  -74.0841495000,                   40.6193555000
