STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,LONGITUDE,LATITUDE
36,085,017600,3037,360850176003037,Block 3037,G5040,,,S,      10769,          0,+40.5226195,-074.1754555,                  -74.1754555000,                   40.5226195000
36,085,020803,2017,360850208032017,Block 2017,G5040,,,S,       9511,          0,+40.5359127,-074.2089582,                  -74.2089582000,                   40.5359127000
36,085,024402,1021,360850244021021,Block 1021,G5040,,,S,       1823,          0,+40.5036521,-074.2385625,                  -74.2385625000,                   40.5036521000
36,085,017012,3004,360850170123004,Block 3004,G5040,,,S,      16219,          0,+40.5513262,-074.1762462,                  -74.1762462000,                   40.5513262000
36,085,017012,1001,360850170121001,Block 1001,G5040,,,S,       7650,          0,+40.5583537,-074.1720798,                  -74.1720798000,                   40.5583537000
36,085,019800,3001,360850198003001,Block 3001,G5040,,,S,      19332,          0,+40.5272150,-074.1984341,                  -74.1984341000,                   40.5272150000
36,085,024800,2004,360850248002004,Block 2004,G5040,,,S,       5521,          0,+40.5147835,-074.2468520,                  -74.2468520000,                   40.5147835000
36,085,019800,3011,360850198003011,Block 3011,G5040,,,S,     170838,          0,+40.5212512,-074.2012260,                  -74.2012260000,                   40.5212512000
36,085,017005,2012,360850170052012,Block 2012,G5040,,,S,      10414,          0,+40.5404643,-074.1742153,                  -74.1742153000,                   40.5404643000
36,085,017005,2008,360850170052008,Block 2008,G5040,,,S,      16040,          0,+40.5426830,-074.1736847,                  -74.1736847000,                   40.5426830000
36,085,020801,4033,360850208014033,Block 4033,G5040,,,S,      33572,          0,+40.5433017,-074.2011031,                  -74.2011031000,                   40.5433017000
36,085,019800,2006,360850198002006,Block 2006,G5040,,,S,          0,        292,+40.5224850,-074.2118240,                  -74.2118240000,                   40.5224850000
36,085,017005,1007,360850170051007,Block 1007,G5040,,,S,      12844,          0,+40.5412701,-074.1785544,                  -74.1785544000,                   40.5412701000
36,085,022800,1020,360850228001020,Block 1020,G5040,,,S,    1569079,      39528,+40.5675435,-074.1854817,                  -74.1854817000,                   40.5675435000
36,085,015602,2007,360850156022007,Block 2007,G5040,,,S,      15125,          0,+40.5335498,-074.1612033,                  -74.1612033000,                   40.5335498000
36,085,017600,2011,360850176002011,Block 2011,G5040,,,S,       9427,          0,+40.5306649,-074.1656926,                  -74.1656926000,                   40.5306649000
36,085,015602,4007,360850156024007,Block 4007,G5040,,,S,      14985,          0,+40.5324623,-074.1622552,                  -74.1622552000,                   40.5324623000
36,085,015602,1009,360850156021009,Block 1009,G5040,,,S,      13722,          0,+40.5374871,-074.1593807,                  -74.1593807000,                   40.5374871000
36,085,015602,2003,360850156022003,Block 2003,G5040,,,S,      22063,          0,+40.5342441,-074.1592198,                  -74.1592198000,                   40.5342441000
36,085,015602,2011,360850156022011,Block 2011,G5040,,,S,      15747,          0,+40.5339940,-074.1557556,                  -74.1557556000,                   40.5339940000
36,085,022600,3003,360850226003003,Block 3003,G5040,,,S,       9158,          0,+40.5362711,-074.2188773,                  -74.2188773000,                   40.5362711000
36,085,020803,1009,360850208031009,Block 1009,G5040,,,S,      11863,          0,+40.5287968,-074.2154838,                  -74.2154838000,                   40.5287968000
36,085,024402,1018,360850244021018,Block 1018,G5040,,,S,       4150,          0,+40.5046978,-074.2384045,                  -74.2384045000,                   40.5046978000
36,085,017008,1010,360850170081010,Block 1010,G5040,,,S,       3646,          0,+40.5613898,-074.1723657,                  -74.1723657000,                   40.5613898000
36,085,017010,4017,360850170104017,Block 4017,G5040,,,S,      12708,          0,+40.5453854,-074.1948745,                  -74.1948745000,                   40.5453854000
36,085,022600,2007,360850226002007,Block 2007,G5040,,,S,      13822,          0,+40.5403382,-074.2224930,                  -74.2224930000,                   40.5403382000
36,085,020801,3000,360850208013000,Block 3000,G5040,,,S,      59645,          0,+40.5451981,-074.2108903,                  -74.2108903000,                   40.5451981000
36,085,017012,1012,360850170121012,Block 1012,G5040,,,S,      14401,          0,+40.5551770,-074.1743445,                  -74.1743445000,                   40.5551770000
36,085,022800,1041,360850228001041,Block 1041,G5040,,,S,      14162,          0,+40.5617867,-074.1703503,                  -74.1703503000,                   40.5617867000
36,085,020803,3021,360850208033021,Block 3021,G5040,,,S,      20832,          0,+40.5261478,-074.2080415,                  -74.2080415000,                   40.5261478000
36,085,020803,3003,360850208033003,Block 3003,G5040,,,S,      15715,          0,+40.5303777,-074.2038343,                  -74.2038343000,                   40.5303777000
36,085,017010,3003,360850170103003,Block 3003,G5040,,,S,       7865,          0,+40.5484624,-074.1969307,                  -74.1969307000,                   40.5484624000
36,085,020804,2014,360850208042014,Block 2014,G5040,,,S,      19517,          0,+40.5377781,-074.1960468,                  -74.1960468000,                   40.5377781000
36,085,017009,2011,360850170092011,Block 2011,G5040,,,S,      18467,          0,+40.5391842,-074.1939898,                  -74.1939898000,                   40.5391842000
36,085,017008,3021,360850170083021,Block 3021,G5040,,,S,      15734,          0,+40.5480160,-074.1809294,                  -74.1809294000,                   40.5480160000
36,085,017009,2018,360850170092018,Block 2018,G5040,,,S,       1364,          0,+40.5375188,-074.1900909,                  -74.1900909000,                   40.5375188000
36,085,017009,2002,360850170092002,Block 2002,G5040,,,S,      18686,          0,+40.5413051,-074.1890819,                  -74.1890819000,                   40.5413051000
36,085,019800,3022,360850198003022,Block 3022,G5040,,,S,      32472,          0,+40.5120322,-074.1984896,                  -74.1984896000,                   40.5120322000
36,085,017010,2005,360850170102005,Block 2005,G5040,,,S,      13104,          0,+40.5560110,-074.1993216,                  -74.1993216000,                   40.5560110000
36,085,017010,1008,360850170101008,Block 1008,G5040,,,S,     125920,          0,+40.5505833,-074.1969608,                  -74.1969608000,                   40.5505833000
36,085,022600,1012,360850226001012,Block 1012,G5040,,,S,      29261,          0,+40.5299763,-074.2394833,                  -74.2394833000,                   40.5299763000
36,085,024800,1001,360850248001001,Block 1001,G5040,,,S,      26420,          0,+40.5123367,-074.2515933,                  -74.2515933000,                   40.5123367000
36,085,024800,3029,360850248003029,Block 3029,G5040,,,S,      16645,          0,+40.5132567,-074.2521028,                  -74.2521028000,                   40.5132567000
36,085,020803,2016,360850208032016,Block 2016,G5040,,,S,      12795,          0,+40.5357191,-074.2106772,                  -74.2106772000,                   40.5357191000
36,085,020801,4009,360850208014009,Block 4009,G5040,,,S,      11690,          0,+40.5456284,-074.2031996,                  -74.2031996000,                   40.5456284000
36,085,020801,1014,360850208011014,Block 1014,G5040,,,S,      85258,          0,+40.5508706,-074.2150106,                  -74.2150106000,                   40.5508706000
36,085,019800,4007,360850198004007,Block 4007,G5040,,,S,     893320,     112574,+40.5178750,-074.1891535,                  -74.1891535000,                   40.5178750000
36,085,024800,3006,360850248003006,Block 3006,G5040,,,S,     114668,          0,+40.5174917,-074.2434387,                  -74.2434387000,                   40.5174917000
36,085,024800,1005,360850248001005,Block 1005,G5040,,,S,      27523,          0,+40.5112284,-074.2497329,                  -74.2497329000,                   40.5112284000
36,085,024800,3019,360850248003019,Block 3019,G5040,,,S,       4978,          0,+40.5159927,-074.2393017,                  -74.2393017000,                   40.5159927000
36,085,024800,2011,360850248002011,Block 2011,G5040,,,S,      26687,          0,+40.5127453,-074.2411602,                  -74.2411602000,                   40.5127453000
36,085,024800,3030,360850248003030,Block 3030,G5040,,,S,      26504,          0,+40.5132887,-074.2403452,                  -74.2403452000,                   40.5132887000
36,085,024401,1002,360850244011002,Block 1002,G5040,,,S,      19198,          0,+40.5075064,-074.2477586,                  -74.2477586000,                   40.5075064000
36,085,024401,1001,360850244011001,Block 1001,G5040,,,S,      20820,          0,+40.5077437,-074.2469216,                  -74.2469216000,                   40.5077437000
36,085,024402,2000,360850244022000,Block 2000,G5040,,,S,      22612,          0,+40.5034947,-074.2416585,                  -74.2416585000,                   40.5034947000
36,085,022600,1015,360850226001015,Block 1015,G5040,,,S,      10684,          0,+40.5353415,-074.2366922,                  -74.2366922000,                   40.5353415000
36,085,019800,3014,360850198003014,Block 3014,G5040,,,S,      93022,          0,+40.5201622,-074.2036035,                  -74.2036035000,                   40.5201622000
36,085,024401,3012,360850244013012,Block 3012,G5040,,,S,      21249,          0,+40.5114957,-074.2337732,                  -74.2337732000,                   40.5114957000
36,085,020801,1018,360850208011018,Block 1018,G5040,,,S,      11109,          0,+40.5492974,-074.2185593,                  -74.2185593000,                   40.5492974000
36,085,017007,1005,360850170071005,Block 1005,G5040,,,S,       3108,          0,+40.5538959,-074.1852019,                  -74.1852019000,                   40.5538959000
36,085,019800,4037,360850198004037,Block 4037,G5040,,,S,       2045,          0,+40.5117700,-074.1957009,                  -74.1957009000,                   40.5117700000
36,085,017600,3039,360850176003039,Block 3039,G5040,,,S,      62079,       3192,+40.5238126,-074.1838358,                  -74.1838358000,                   40.5238126000
36,085,017005,1017,360850170051017,Block 1017,G5040,,,S,      13009,          0,+40.5430648,-074.1843573,                  -74.1843573000,                   40.5430648000
36,085,017012,3014,360850170123014,Block 3014,G5040,,,S,       1103,          0,+40.5500283,-074.1787010,                  -74.1787010000,                   40.5500283000
36,085,017005,1016,360850170051016,Block 1016,G5040,,,S,       6526,          0,+40.5448407,-074.1828596,                  -74.1828596000,                   40.5448407000
36,085,024800,3018,360850248003018,Block 3018,G5040,,,S,      53934,          0,+40.5155742,-074.2414593,                  -74.2414593000,                   40.5155742000
36,085,024402,1025,360850244021025,Block 1025,G5040,,,S,       3483,          0,+40.5019258,-074.2379708,                  -74.2379708000,                   40.5019258000
36,085,020801,1013,360850208011013,Block 1013,G5040,,,S,       1140,          0,+40.5527623,-074.2152886,                  -74.2152886000,                   40.5527623000
36,085,020801,1001,360850208011001,Block 1001,G5040,,,S,      25017,          0,+40.5532088,-074.2160337,                  -74.2160337000,                   40.5532088000
36,085,020801,1019,360850208011019,Block 1019,G5040,,,S,       2605,          0,+40.5495462,-074.2207361,                  -74.2207361000,                   40.5495462000
36,085,020801,4021,360850208014021,Block 4021,G5040,,,S,      13086,          0,+40.5532273,-074.2113464,                  -74.2113464000,                   40.5532273000
36,085,020801,1020,360850208011020,Block 1020,G5040,,,S,      40622,          0,+40.5487841,-074.2158785,                  -74.2158785000,                   40.5487841000
36,085,020801,3008,360850208013008,Block 3008,G5040,,,S,      18935,          0,+40.5438007,-074.2104522,                  -74.2104522000,                   40.5438007000
36,085,019800,3023,360850198003023,Block 3023,G5040,,,S,     112966,          0,+40.5157467,-074.1989830,                  -74.1989830000,                   40.5157467000
36,085,015602,1000,360850156021000,Block 1000,G5040,,,S,       5885,          0,+40.5427303,-074.1642099,                  -74.1642099000,                   40.5427303000
36,085,020804,3009,360850208043009,Block 3009,G5040,,,S,      36925,          0,+40.5309832,-074.2006986,                  -74.2006986000,                   40.5309832000
36,085,019800,3019,360850198003019,Block 3019,G5040,,,S,          0,       5949,+40.5194486,-074.2032233,                  -74.2032233000,                   40.5194486000
36,085,019800,4002,360850198004002,Block 4002,G5040,,,S,      13450,          0,+40.5303564,-074.1930976,                  -74.1930976000,                   40.5303564000
36,085,019800,4050,360850198004050,Block 4050,G5040,,,S,       1114,          0,+40.5205929,-074.1787072,                  -74.1787072000,                   40.5205929000
36,085,017008,2002,360850170082002,Block 2002,G5040,,,S,      92473,          0,+40.5572090,-074.1787977,                  -74.1787977000,                   40.5572090000
36,085,020801,1006,360850208011006,Block 1006,G5040,,,S,      52377,          0,+40.5540365,-074.2162597,                  -74.2162597000,                   40.5540365000
36,085,017010,4016,360850170104016,Block 4016,G5040,,,S,      14016,          0,+40.5466452,-074.1935215,                  -74.1935215000,                   40.5466452000
36,085,019800,4020,360850198004020,Block 4020,G5040,,,S,      21086,          0,+40.5214139,-074.1849546,                  -74.1849546000,                   40.5214139000
36,085,017008,3006,360850170083006,Block 3006,G5040,,,S,      24592,          0,+40.5519645,-074.1817099,                  -74.1817099000,                   40.5519645000
36,085,017008,3010,360850170083010,Block 3010,G5040,,,S,      11724,          0,+40.5510508,-074.1827370,                  -74.1827370000,                   40.5510508000
36,085,022600,3016,360850226003016,Block 3016,G5040,,,S,      31460,          0,+40.5313464,-074.2198570,                  -74.2198570000,                   40.5313464000
36,085,024800,3023,360850248003023,Block 3023,G5040,,,S,      17527,          0,+40.5144403,-074.2378009,                  -74.2378009000,                   40.5144403000
36,085,024401,3014,360850244013014,Block 3014,G5040,,,S,     110750,          0,+40.5090024,-074.2322470,                  -74.2322470000,                   40.5090024000
36,085,020801,4034,360850208014034,Block 4034,G5040,,,S,      53380,          0,+40.5428302,-074.2070859,                  -74.2070859000,                   40.5428302000
36,085,020801,4035,360850208014035,Block 4035,G5040,,,S,      39607,          0,+40.5462835,-074.2092573,                  -74.2092573000,                   40.5462835000
36,085,022600,4024,360850226004024,Block 4024,G5040,,,S,      11554,          0,+40.5226239,-074.2151127,                  -74.2151127000,                   40.5226239000
36,085,020803,2007,360850208032007,Block 2007,G5040,,,S,      19374,          0,+40.5384735,-074.2074799,                  -74.2074799000,                   40.5384735000
36,085,020801,4025,360850208014025,Block 4025,G5040,,,S,      10690,          0,+40.5460757,-074.1993584,                  -74.1993584000,                   40.5460757000
36,085,020804,1000,360850208041000,Block 1000,G5040,,,S,      13126,          0,+40.5418760,-074.2033063,                  -74.2033063000,                   40.5418760000
36,085,020804,1004,360850208041004,Block 1004,G5040,,,S,      16725,          0,+40.5405906,-074.2026341,                  -74.2026341000,                   40.5405906000
36,085,020804,1006,360850208041006,Block 1006,G5040,,,S,      18758,          0,+40.5398982,-074.2050973,                  -74.2050973000,                   40.5398982000
36,085,020804,1008,360850208041008,Block 1008,G5040,,,S,      16567,          0,+40.5398934,-074.2023666,                  -74.2023666000,                   40.5398934000
36,085,020804,2010,360850208042010,Block 2010,G5040,,,S,      16923,          0,+40.5391951,-074.1994276,                  -74.1994276000,                   40.5391951000
36,085,020804,1016,360850208041016,Block 1016,G5040,,,S,      17223,          0,+40.5371793,-074.2012136,                  -74.2012136000,                   40.5371793000
36,085,020801,1021,360850208011021,Block 1021,G5040,,,S,      21324,          0,+40.5478059,-074.2187395,                  -74.2187395000,                   40.5478059000
36,085,017010,1011,360850170101011,Block 1011,G5040,,,S,      10571,          0,+40.5527929,-074.2000198,                  -74.2000198000,                   40.5527929000
36,085,019800,2010,360850198002010,Block 2010,G5040,,,S,      11971,          0,+40.5190857,-074.2123763,                  -74.2123763000,                   40.5190857000
36,085,017007,2005,360850170072005,Block 2005,G5040,,,S,      12646,          0,+40.5630103,-074.1818918,                  -74.1818918000,                   40.5630103000
36,085,017007,2003,360850170072003,Block 2003,G5040,,,S,      13048,          0,+40.5623160,-074.1817642,                  -74.1817642000,                   40.5623160000
36,085,022600,4027,360850226004027,Block 4027,G5040,,,S,     165571,        710,+40.5230966,-074.2371118,                  -74.2371118000,                   40.5230966000
36,085,020804,1002,360850208041002,Block 1002,G5040,,,S,       6015,          0,+40.5417006,-074.2060652,                  -74.2060652000,                   40.5417006000
36,085,022600,2003,360850226002003,Block 2003,G5040,,,S,      18336,          0,+40.5412221,-074.2206189,                  -74.2206189000,                   40.5412221000
36,085,022800,1013,360850228001013,Block 1013,G5040,,,S,          0,       4625,+40.5795560,-074.2054680,                  -74.2054680000,                   40.5795560000
36,085,022600,3014,360850226003014,Block 3014,G5040,,,S,      26626,          0,+40.5277824,-074.2205120,                  -74.2205120000,                   40.5277824000
36,085,022600,4009,360850226004009,Block 4009,G5040,,,S,      15152,          0,+40.5253739,-074.2179129,                  -74.2179129000,                   40.5253739000
36,085,020804,1022,360850208041022,Block 1022,G5040,,,S,      17229,          0,+40.5358337,-074.2033192,                  -74.2033192000,                   40.5358337000
36,085,020804,3011,360850208043011,Block 3011,G5040,,,S,      11981,          0,+40.5301804,-074.2017789,                  -74.2017789000,                   40.5301804000
36,085,019800,2019,360850198002019,Block 2019,G5040,,,S,      23248,          0,+40.5192235,-074.2049054,                  -74.2049054000,                   40.5192235000
36,085,019800,4013,360850198004013,Block 4013,G5040,,,S,      10381,          0,+40.5193316,-074.1955123,                  -74.1955123000,                   40.5193316000
36,085,019800,4030,360850198004030,Block 4030,G5040,,,S,      14207,          0,+40.5265184,-074.1893897,                  -74.1893897000,                   40.5265184000
36,085,019800,4006,360850198004006,Block 4006,G5040,,,S,      96048,          0,+40.5283096,-074.1934989,                  -74.1934989000,                   40.5283096000
36,085,017010,4002,360850170104002,Block 4002,G5040,,,S,      24375,          0,+40.5493646,-074.1903725,                  -74.1903725000,                   40.5493646000
36,085,019800,3002,360850198003002,Block 3002,G5040,,,S,       8332,          0,+40.5276999,-074.1991070,                  -74.1991070000,                   40.5276999000
36,085,019800,3009,360850198003009,Block 3009,G5040,,,S,      10966,          0,+40.5240398,-074.2009429,                  -74.2009429000,                   40.5240398000
36,085,017600,1013,360850176001013,Block 1013,G5040,,,S,      38115,          0,+40.5285165,-074.1855787,                  -74.1855787000,                   40.5285165000
36,085,019800,2012,360850198002012,Block 2012,G5040,,,S,      42187,          0,+40.5201073,-074.2101285,                  -74.2101285000,                   40.5201073000
36,085,019800,4015,360850198004015,Block 4015,G5040,,,S,       8691,          0,+40.5181192,-074.1945558,                  -74.1945558000,                   40.5181192000
36,085,019800,4014,360850198004014,Block 4014,G5040,,,S,      11747,          0,+40.5174395,-074.1942603,                  -74.1942603000,                   40.5174395000
36,085,019800,3026,360850198003026,Block 3026,G5040,,,S,      12324,          0,+40.5165068,-074.1977812,                  -74.1977812000,                   40.5165068000
36,085,017005,1002,360850170051002,Block 1002,G5040,,,S,      38258,          0,+40.5452374,-074.1804434,                  -74.1804434000,                   40.5452374000
36,085,017010,1004,360850170101004,Block 1004,G5040,,,S,       3952,          0,+40.5542334,-074.2010037,                  -74.2010037000,                   40.5542334000
36,085,017005,1003,360850170051003,Block 1003,G5040,,,S,      20039,          0,+40.5446207,-074.1792732,                  -74.1792732000,                   40.5446207000
36,085,017005,1008,360850170051008,Block 1008,G5040,,,S,      14315,          0,+40.5419447,-074.1792918,                  -74.1792918000,                   40.5419447000
36,085,017005,1038,360850170051038,Block 1038,G5040,,,S,      25041,          0,+40.5397084,-074.1801431,                  -74.1801431000,                   40.5397084000
36,085,017005,1010,360850170051010,Block 1010,G5040,,,S,      16521,          0,+40.5424338,-074.1800184,                  -74.1800184000,                   40.5424338000
36,085,017005,2000,360850170052000,Block 2000,G5040,,,S,      17098,          0,+40.5436149,-074.1757134,                  -74.1757134000,                   40.5436149000
36,085,017005,1027,360850170051027,Block 1027,G5040,,,S,       1985,          0,+40.5408440,-074.1793950,                  -74.1793950000,                   40.5408440000
36,085,024402,2029,360850244022029,Block 2029,G5040,,,S,      65902,          0,+40.4985054,-074.2393934,                  -74.2393934000,                   40.4985054000
36,085,020801,4002,360850208014002,Block 4002,G5040,,,S,      12090,          0,+40.5557154,-074.2116202,                  -74.2116202000,                   40.5557154000
36,085,022600,1018,360850226001018,Block 1018,G5040,,,S,       7554,          0,+40.5378125,-074.2247665,                  -74.2247665000,                   40.5378125000
36,085,017600,3036,360850176003036,Block 3036,G5040,,,S,     209868,          0,+40.5239517,-074.1774807,                  -74.1774807000,                   40.5239517000
36,085,022600,3009,360850226003009,Block 3009,G5040,,,S,      56082,          0,+40.5317206,-074.2231965,                  -74.2231965000,                   40.5317206000
36,085,020801,1008,360850208011008,Block 1008,G5040,,,S,      12714,          0,+40.5516483,-074.2171723,                  -74.2171723000,                   40.5516483000
36,085,015602,4000,360850156024000,Block 4000,G5040,,,S,      18877,          0,+40.5384370,-074.1663147,                  -74.1663147000,                   40.5384370000
36,085,017005,1025,360850170051025,Block 1025,G5040,,,S,      14331,          0,+40.5381516,-074.1874671,                  -74.1874671000,                   40.5381516000
36,085,022600,2015,360850226002015,Block 2015,G5040,,,S,      33176,          0,+40.5389844,-074.2185347,                  -74.2185347000,                   40.5389844000
36,085,022600,2016,360850226002016,Block 2016,G5040,,,S,       3031,          0,+40.5378421,-074.2183595,                  -74.2183595000,                   40.5378421000
36,085,024401,1008,360850244011008,Block 1008,G5040,,,S,      15876,          0,+40.5065818,-074.2526302,                  -74.2526302000,                   40.5065818000
36,085,022800,1023,360850228001023,Block 1023,G5040,,,S,          0,     158658,+40.5635743,-074.1709034,                  -74.1709034000,                   40.5635743000
36,085,024800,3027,360850248003027,Block 3027,G5040,,,S,       7462,          0,+40.5151950,-074.2463734,                  -74.2463734000,                   40.5151950000
36,085,017600,1005,360850176001005,Block 1005,G5040,,,S,      15476,          0,+40.5324531,-074.1884607,                  -74.1884607000,                   40.5324531000
36,085,017600,1030,360850176001030,Block 1030,G5040,,,S,       6740,          0,+40.5260006,-074.1869363,                  -74.1869363000,                   40.5260006000
36,085,017600,1017,360850176001017,Block 1017,G5040,,,S,      14193,          0,+40.5287068,-074.1889244,                  -74.1889244000,                   40.5287068000
36,085,019800,4033,360850198004033,Block 4033,G5040,,,S,      13896,          0,+40.5241023,-074.1871206,                  -74.1871206000,                   40.5241023000
36,085,019800,2013,360850198002013,Block 2013,G5040,,,S,      45041,          0,+40.5202906,-074.2069089,                  -74.2069089000,                   40.5202906000
36,085,019800,1008,360850198001008,Block 1008,G5040,,,S,     544024,      11132,+40.5064527,-074.2168334,                  -74.2168334000,                   40.5064527000
36,085,019800,3012,360850198003012,Block 3012,G5040,,,S,        311,          0,+40.5224810,-074.1990670,                  -74.1990670000,                   40.5224810000
36,085,019800,4019,360850198004019,Block 4019,G5040,,,S,      11867,          0,+40.5167119,-074.1941846,                  -74.1941846000,                   40.5167119000
36,085,019800,4041,360850198004041,Block 4041,G5040,,,S,      15157,          0,+40.5146733,-074.1957756,                  -74.1957756000,                   40.5146733000
36,085,019800,4016,360850198004016,Block 4016,G5040,,,S,      17625,          0,+40.5157781,-074.1945800,                  -74.1945800000,                   40.5157781000
36,085,017012,3011,360850170123011,Block 3011,G5040,,,S,      36599,          0,+40.5463849,-074.1759695,                  -74.1759695000,                   40.5463849000
36,085,022600,4028,360850226004028,Block 4028,G5040,,,S,      20655,          0,+40.5224111,-074.2293551,                  -74.2293551000,                   40.5224111000
36,085,017010,1010,360850170101010,Block 1010,G5040,,,S,      13361,          0,+40.5510064,-074.1991843,                  -74.1991843000,                   40.5510064000
36,085,017007,1000,360850170071000,Block 1000,G5040,,,S,    1113578,       1188,+40.5578718,-074.1890858,                  -74.1890858000,                   40.5578718000
36,085,017600,1004,360850176001004,Block 1004,G5040,,,S,      30062,          0,+40.5328645,-074.1869914,                  -74.1869914000,                   40.5328645000
36,085,024402,2038,360850244022038,Block 2038,G5040,,,S,      22398,          0,+40.4993621,-074.2488464,                  -74.2488464000,                   40.4993621000
36,085,024402,2013,360850244022013,Block 2013,G5040,,,S,     106353,          0,+40.4984857,-074.2502137,                  -74.2502137000,                   40.4984857000
36,085,024402,2014,360850244022014,Block 2014,G5040,,,S,      10342,          0,+40.4975586,-074.2481616,                  -74.2481616000,                   40.4975586000
36,085,024402,2023,360850244022023,Block 2023,G5040,,,S,      22188,          0,+40.5002924,-074.2443554,                  -74.2443554000,                   40.5002924000
36,085,024402,2025,360850244022025,Block 2025,G5040,,,S,      22311,          0,+40.5006398,-074.2426020,                  -74.2426020000,                   40.5006398000
36,085,017005,1053,360850170051053,Block 1053,G5040,,,S,      15041,          0,+40.5356987,-074.1840734,                  -74.1840734000,                   40.5356987000
36,085,017012,1002,360850170121002,Block 1002,G5040,,,S,       1051,          0,+40.5589577,-074.1718083,                  -74.1718083000,                   40.5589577000
36,085,017008,3022,360850170083022,Block 3022,G5040,,,S,      18679,          0,+40.5484084,-074.1816186,                  -74.1816186000,                   40.5484084000
36,085,017008,3018,360850170083018,Block 3018,G5040,,,S,       9406,          0,+40.5497456,-074.1804593,                  -74.1804593000,                   40.5497456000
36,085,017012,1009,360850170121009,Block 1009,G5040,,,S,      14342,          0,+40.5579187,-074.1702925,                  -74.1702925000,                   40.5579187000
36,085,017012,2015,360850170122015,Block 2015,G5040,,,S,      12706,          0,+40.5509333,-074.1732579,                  -74.1732579000,                   40.5509333000
36,085,017007,1008,360850170071008,Block 1008,G5040,,,S,       8017,          0,+40.5534265,-074.1856289,                  -74.1856289000,                   40.5534265000
36,085,017010,4006,360850170104006,Block 4006,G5040,,,S,      20697,          0,+40.5473400,-074.1931531,                  -74.1931531000,                   40.5473400000
36,085,017009,3011,360850170093011,Block 3011,G5040,,,S,      21495,          0,+40.5466398,-074.1887375,                  -74.1887375000,                   40.5466398000
36,085,017010,4009,360850170104009,Block 4009,G5040,,,S,      12288,          0,+40.5464412,-074.1974532,                  -74.1974532000,                   40.5464412000
36,085,017600,3032,360850176003032,Block 3032,G5040,,,S,       5424,          0,+40.5242925,-074.1716793,                  -74.1716793000,                   40.5242925000
36,085,017005,2013,360850170052013,Block 2013,G5040,,,S,       8771,          0,+40.5406565,-074.1733590,                  -74.1733590000,                   40.5406565000
36,085,024800,3003,360850248003003,Block 3003,G5040,,,S,          0,       2883,+40.5200559,-074.2391023,                  -74.2391023000,                   40.5200559000
36,085,017010,1013,360850170101013,Block 1013,G5040,,,S,      10787,          0,+40.5498599,-074.2002952,                  -74.2002952000,                   40.5498599000
36,085,017010,3006,360850170103006,Block 3006,G5040,,,S,      30719,          0,+40.5513314,-074.1923623,                  -74.1923623000,                   40.5513314000
36,085,017005,1050,360850170051050,Block 1050,G5040,,,S,      15941,          0,+40.5363175,-074.1811485,                  -74.1811485000,                   40.5363175000
36,085,024800,1004,360850248001004,Block 1004,G5040,,,S,      39106,          0,+40.5117686,-074.2483873,                  -74.2483873000,                   40.5117686000
36,085,020801,3007,360850208013007,Block 3007,G5040,,,S,      23516,          0,+40.5434330,-074.2137566,                  -74.2137566000,                   40.5434330000
36,085,015603,1009,360850156031009,Block 1009,G5040,,,S,      20215,          0,+40.5297351,-074.1594990,                  -74.1594990000,                   40.5297351000
36,085,015602,3000,360850156023000,Block 3000,G5040,,,S,      25075,          0,+40.5406444,-074.1662879,                  -74.1662879000,                   40.5406444000
36,085,017600,1021,360850176001021,Block 1021,G5040,,,S,      31362,          0,+40.5256806,-074.1841046,                  -74.1841046000,                   40.5256806000
36,085,017011,2003,360850170112003,Block 2003,G5040,,,S,      13805,          0,+40.5443410,-074.1719918,                  -74.1719918000,                   40.5443410000
36,085,017011,2006,360850170112006,Block 2006,G5040,,,S,       7755,          0,+40.5446892,-074.1735343,                  -74.1735343000,                   40.5446892000
36,085,017005,2018,360850170052018,Block 2018,G5040,,,S,      17124,          0,+40.5389865,-074.1732994,                  -74.1732994000,                   40.5389865000
36,085,017600,3008,360850176003008,Block 3008,G5040,,,S,      21634,          0,+40.5365020,-074.1738322,                  -74.1738322000,                   40.5365020000
36,085,017600,3016,360850176003016,Block 3016,G5040,,,S,      11048,          0,+40.5365566,-074.1692426,                  -74.1692426000,                   40.5365566000
36,085,015602,1001,360850156021001,Block 1001,G5040,,,S,      15199,          0,+40.5416996,-074.1643856,                  -74.1643856000,                   40.5416996000
36,085,015602,1003,360850156021003,Block 1003,G5040,,,S,      17426,          0,+40.5405064,-074.1621649,                  -74.1621649000,                   40.5405064000
36,085,015602,1007,360850156021007,Block 1007,G5040,,,S,      17636,          0,+40.5384628,-074.1614287,                  -74.1614287000,                   40.5384628000
36,085,015602,1012,360850156021012,Block 1012,G5040,,,S,      18787,          0,+40.5380242,-074.1621897,                  -74.1621897000,                   40.5380242000
36,085,017600,2008,360850176002008,Block 2008,G5040,,,S,      19865,          0,+40.5314521,-074.1647937,                  -74.1647937000,                   40.5314521000
36,085,017010,1009,360850170101009,Block 1009,G5040,,,S,      14070,          0,+40.5507777,-074.1999521,                  -74.1999521000,                   40.5507777000
36,085,017600,2018,360850176002018,Block 2018,G5040,,,S,      12393,          0,+40.5280554,-074.1614956,                  -74.1614956000,                   40.5280554000
